Date,Adj_appl,Adj_goog,Adj_msft,Adj_amzn,Adj_fb
9/15/2016,112.26754,771.76001,55.067055,769.690002,128.350006
9/14/2016,108.576126,762.48999,54.171581,761.090027,127.769997
9/13/2016,104.865273,759.690002,54.431561,761.01001,127.209999
9/12/2016,102.42701,769.02002,54.932259,771.48999,128.690002
9/9/2016,100.183022,759.659973,54.12344,760.140015,127.099998
9/8/2016,102.504723,775.320007,55.298145,784.059998,130.270004
9/7/2016,105.263565,780.349976,55.519615,784.47998,131.050003
9/6/2016,104.622429,780.080017,55.47147,788.869995,129.729996
9/2/2016,104.651573,771.460022,55.529236,772.440002,126.510002
9/1/2016,103.680153,768.780029,55.452209,770.619995,126.169998
8/31/2016,103.068153,767.049988,55.327034,769.159973,126.120003
8/30/2016,102.971016,769.090027,55.741074,767.580017,125.839996
8/29/2016,103.767578,772.150024,55.943279,771.289978,126.540001
8/26/2016,103.88414,769.539978,55.875877,769,124.959999
8/25/2016,104.496147,769.409973,56.010674,759.219971,123.889999
8/24/2016,104.943001,769.640015,55.798843,757.25,123.480003
8/23/2016,105.739555,772.080017,55.741074,762.450012,124.370003
8/22/2016,105.409286,772.150024,55.529236,759.47998,124.150002
8/19/2016,106.234985,775.419983,55.481091,757.309998,123.559998
8/18/2016,105.962997,777.5,55.461845,764.460022,123.910004
8/17/2016,106.098991,779.909973,55.423325,764.630005,124.370003
8/16/2016,106.254425,777.140015,55.30777,764.039978,123.300003
8/15/2016,106.35157,782.440002,55.615898,768.48999,123.900002
8/12/2016,105.088715,783.219971,55.443657,772.559998,124.879997
8/11/2016,104.845863,784.849976,55.788143,771.23999,124.900002
8/10/2016,104.913849,784.679993,55.52021,768.559998,124.879997
8/9/2016,105.700714,784.26001,55.692459,768.309998,125.059998
8/8/2016,105.273285,781.76001,55.558483,766.559998,125.260002
8/5/2016,104.408714,782.219971,55.462791,765.97998,125.150002
8/4/2016,102.844727,771.609985,54.917355,760.77002,124.360001
8/3/2016,102.213295,773.179993,54.515446,754.640015,122.510002
8/2/2016,100.947594,771.070007,54.14225,760.580017,123.089996
8/1/2016,102.464508,772.880005,54.14225,767.73999,124.309998
7/29/2016,100.686714,768.789978,54.237942,758.809998,123.940002
7/28/2016,100.812317,745.909973,53.788197,752.609985,125
7/27/2016,99.469307,741.77002,53.769051,736.669983,123.339996
7/26/2016,93.401634,738.419983,54.314491,735.590027,121.220001
7/25/2016,94.048996,739.77002,54.285786,739.609985,121.629997
7/22/2016,95.324364,742.73999,54.132683,744.859985,121
7/21/2016,96.068329,738.630005,53.395859,744.429993,120.610001
7/20/2016,96.580414,741.190002,53.501114,745.719971,121.919998
7/19/2016,96.493454,736.960022,50.80262,739.950012,120.610001
7/18/2016,96.454803,733.780029,51.635136,736.070007,119.370003
7/15/2016,95.4403,719.849976,51.386337,735.440002,116.860001
7/14/2016,95.449966,720.950012,51.424614,741.200012,117.290001
7/13/2016,93.594872,716.97998,51.204517,742.630005,116.779999
7/12/2016,94.126282,720.640015,50.91745,748.210022,117.93
7/11/2016,93.701157,715.090027,50.324162,753.780029,117.870003
7/8/2016,93.411301,705.630005,50.04665,745.809998,117.239998
7/7/2016,92.696312,695.359985,49.166294,736.570007,115.849998
7/6/2016,92.300171,697.77002,49.166294,737.609985,116.699997
7/5/2016,91.778442,694.950012,48.965343,728.099976,114.199997
7/1/2016,92.64801,699.210022,48.955772,725.679993,114.190002
6/30/2016,92.367805,692.099976,48.965343,715.619995,114.279999
6/29/2016,91.208397,684.109985,48.362488,715.599976,114.160004
6/28/2016,90.425781,680.039978,47.309879,707.950012,112.699997
6/27/2016,88.928177,668.26001,46.343391,691.359985,108.970001
6/24/2016,90.242188,675.219971,47.683079,698.960022,112.080002
6/23/2016,92.850914,701.869995,49.673458,722.080017,115.080002
6/22/2016,92.319504,697.460022,48.793098,710.599976,113.910004
6/21/2016,92.667336,695.940002,48.984478,715.820007,114.379997
6/20/2016,91.88472,693.710022,47.912739,714.01001,113.370003
6/17/2016,92.106941,691.719971,47.970154,706.390015,113.019997
6/16/2016,94.251892,710.359985,48.218941,717.51001,114.389999
6/15/2016,93.855766,718.919983,47.54911,714.26001,114.599998
6/14/2016,94.164932,718.27002,47.683079,719.299988,114.940002
6/13/2016,94.048996,718.359985,47.979713,715.23999,113.949997
6/10/2016,95.488617,719.409973,49.261982,717.909973,116.620003
6/9/2016,96.280899,728.580017,49.39595,727.650024,118.559998
6/8/2016,95.594902,728.280029,49.797863,726.640015,118.389999
6/7/2016,95.681847,716.650024,49.85527,723.73999,117.760002
6/6/2016,95.295364,716.549988,49.883984,726.72998,118.790001
6/3/2016,94.609375,722.340027,49.558628,725.539978,118.470001
6/2/2016,94.416138,730.400024,50.218906,728.23999,118.93
6/1/2016,95.131126,734.150024,50.572956,719.440002,118.779999
5/31/2016,96.48378,735.719971,50.716496,722.789978,118.809998
5/27/2016,96.957214,732.659973,50.065796,712.23999,119.379997
5/26/2016,97.01519,724.119995,49.65432,714.909973,119.470001
5/25/2016,96.251907,725.27002,49.874409,708.349976,117.889999
5/24/2016,94.590057,720.090027,49.367249,704.200012,117.699997
5/23/2016,93.169746,704.23999,47.874458,696.75,115.970001
5/20/2016,92.000664,709.73999,48.439037,702.799988,117.349998
5/19/2016,91.015144,700.320007,48.151962,698.52002,116.809998
5/18/2016,91.362984,706.630005,48.620857,697.450012,117.650002
5/17/2016,90.329147,706.22998,48.333775,695.27002,117.349998
5/16/2016,90.705963,716.48999,49.252419,710.659973,118.669998
5/13/2016,87.459572,710.830017,48.539715,709.919983,119.809998
5/12/2016,87.285637,713.309998,48.94833,717.929993,120.279999
5/11/2016,89.382286,715.289978,48.511208,713.22998,119.519997
5/10/2016,90.261513,723.179993,48.4827,703.070007,120.5
5/9/2016,89.652824,712.900024,47.579945,679.75,119.239998
5/6/2016,89.58519,711.119995,47.884022,673.950012,119.489998
5/5/2016,90.087601,701.429993,47.456409,659.090027,117.809998
5/4/2016,90.454765,695.700012,47.389889,670.900024,118.059998
5/3/2016,91.405487,692.359985,47.304363,671.320007,117.43
5/2/2016,89.926582,698.210022,48.093086,683.849976,118.57
4/29/2016,90.022591,693.01001,47.389889,659.590027,117.580002
4/28/2016,91.069382,691.02002,47.418392,602,116.730003
4/27/2016,93.940796,705.840027,48.406677,606.570007,108.889999
4/26/2016,100.211845,708.140015,48.881813,616.880005,108.760002
4/25/2016,100.912903,723.150024,49.51849,626.200012,110.099998
4/22/2016,101.489113,718.77002,49.204899,620.5,110.559998
4/21/2016,101.767609,759.140015,53.005974,631,113.440002
4/20/2016,102.881599,752.669983,52.825428,632.98999,112.419998
4/19/2016,102.670319,753.929993,53.585636,627.900024,112.290001
4/18/2016,103.217735,766.609985,53.652161,635.349976,110.449997
4/15/2016,105.493736,759,52.882446,625.890015,109.639999
4/14/2016,107.65451,753.200012,52.606861,620.75,110.839996
4/13/2016,107.596893,751.719971,52.597363,614.820007,110.510002
4/12/2016,106.060333,743.090027,51.932171,603.169983,110.610001
4/11/2016,104.69664,736.099976,51.609081,595.929993,108.989998
4/8/2016,104.350922,739.150024,51.713608,594.599976,110.629997
4/7/2016,104.235695,740.280029,51.751617,591.429993,113.639999
4/6/2016,106.559723,745.690002,52.378792,602.080017,113.709999
4/5/2016,105.455322,737.799988,51.846645,586.140015,112.220001
4/4/2016,106.713379,745.289978,52.673382,593.190002,112.550003
4/1/2016,105.628189,749.909973,52.806423,598.5,116.059998
3/31/2016,104.667839,744.950012,52.48333,593.640015,114.099998
3/30/2016,105.215225,750.530029,52.312279,598.690002,114.699997
3/29/2016,103.409798,744.77002,51.989182,593.859985,116.139999
3/28/2016,101.018539,733.530029,50.877377,579.869995,113.690002
3/24/2016,101.479515,735.299988,51.514057,582.950012,113.050003
3/23/2016,101.921272,738.059998,51.285988,569.630005,112.540001
3/22/2016,102.487862,740.75,51.381012,560.47998,112.25
3/21/2016,101.709991,742.090027,51.181461,553.97998,111.849998
3/18/2016,101.719589,737.599976,50.829861,552.080017,111.449997
3/17/2016,101.60434,737.780029,51.941669,559.440002,111.019997
3/16/2016,101.767609,736.090027,51.647087,574.27002,112.18
3/15/2016,100.432732,728.330017,50.924885,577.02002,110.669998
3/14/2016,98.454414,730.48999,50.525776,573.369995,109.889999
3/11/2016,98.204727,726.820007,50.430748,569.609985,109.410004
3/10/2016,97.157944,712.820007,49.461475,558.929993,107.32
3/9/2016,97.109947,705.23999,50.212196,559.469971,107.510002
3/8/2016,97.023506,693.969971,49.081371,560.26001,105.93
3/7/2016,97.8302,695.159973,48.492199,562.799988,105.730003
3/4/2016,98.924988,710.890015,49.442467,575.140015,108.389999
3/3/2016,97.474876,712.419983,49.746555,577.48999,109.580002
3/2/2016,96.754623,718.849976,50.316715,580.210022,109.949997
3/1/2016,96.543343,718.809998,49.965118,579.039978,109.82
2/29/2016,92.855621,697.77002,48.349659,552.52002,106.919998
2/26/2016,93.066895,705.070007,48.748772,555.22998,107.919998
2/25/2016,92.922836,705.75,49.508987,555.150024,108.07
2/24/2016,92.289017,699.559998,48.805786,554.039978,106.879997
2/23/2016,90.934929,695.849976,48.634743,552.940002,105.459999
2/22/2016,93.038086,706.460022,50.031635,559.5,107.160004
2/19/2016,92.231384,700.909973,49.242912,534.900024,104.57
2/18/2016,92.442665,697.349976,49.594509,525,103.470001
2/17/2016,94.228897,708.400024,49.813076,534.099976,105.199997
2/16/2016,92.807602,691,48.549217,521.099976,101.610001
2/12/2016,90.262688,682.400024,47.646461,507.079987,102.010002
2/11/2016,89.984192,683.109985,46.882233,503.820007,101.910004
2/10/2016,90.531593,684.119995,46.9011,490.480011,101
2/9/2016,91.223038,678.109985,46.495396,482.070007,99.540001
2/8/2016,91.242241,682.73999,46.61805,488.100006,99.75
2/5/2016,90.291489,683.570007,47.325676,502.130005,104.07
2/4/2016,92.76918,708.01001,49.061703,536.26001,110.489998
2/3/2016,92.029724,726.950012,49.212662,531.070007,112.690002
2/2/2016,90.243576,764.650024,50.005196,552.099976,114.610001
2/1/2016,92.10614,752,51.618568,574.809998,115.089996
1/29/2016,92.975334,742.950012,51.977104,587,112.209999
1/28/2016,89.871048,730.960022,49.118313,635.349976,109.110001
1/27/2016,89.231094,699.98999,48.325783,583.349976,94.449997
1/26/2016,95.506508,713.039978,49.222095,601.25,97.339996
1/25/2016,94.981171,711.669983,48.863567,596.530029,97.010002
1/22/2016,96.872398,725.25,49.33532,596.380005,97.940002
1/21/2016,91.981964,706.590027,47.627583,575.02002,94.160004
1/20/2016,92.449989,698.450012,47.920078,571.77002,94.349998
1/19/2016,92.325813,701.789978,47.703075,574.47998,95.260002
1/15/2016,92.77475,694.450012,48.108776,570.179993,94.970001
1/14/2016,95.057579,714.719971,50.108986,593,98.370003
1/13/2016,93.023087,700.559998,48.722046,581.809998,95.440002
1/12/2016,95.477859,726.070007,49.797626,617.890015,99.370003
1/11/2016,94.111984,716.030029,49.344746,617.73999,97.510002
1/8/2016,92.612358,714.469971,49.373062,607.049988,97.330002
1/7/2016,92.125244,726.390015,49.222095,607.940002,97.919998
1/6/2016,96.184654,743.619995,50.995865,632.650024,102.970001
1/5/2016,98.104546,742.580017,51.939362,633.789978,102.730003
1/4/2016,100.626175,741.840027,51.703487,636.98999,102.220001
12/31/2015,100.540207,758.880005,52.345066,675.890015,104.660004
12/30/2015,102.507828,771,53.12817,689.070007,106.220001
12/29/2015,103.864151,776.599976,53.354599,693.969971,107.260002
12/28/2015,102.030251,762.51001,52.788506,675.200012,105.93
12/24/2015,103.185997,748.400024,52.524326,662.789978,105.019997
12/23/2015,103.740013,750.309998,52.665852,663.700012,104.629997
12/22/2015,102.421867,750,52.222408,663.150024,105.510002
12/21/2015,102.51738,747.77002,51.7318,664.51001,104.769997
12/18/2015,101.275681,739.309998,51.071346,664.140015,104.040001
12/17/2015,104.093407,749.429993,52.552631,670.650024,106.220001
12/16/2015,106.347572,758.090027,52.958328,675.77002,106.790001
12/15/2015,105.535706,743.400024,52.080887,658.640015,104.550003
12/14/2015,107.436455,747.77002,52.024277,657.909973,104.660004
12/11/2015,108.10508,738.869995,51.005306,640.150024,102.120003
12/10/2015,110.961006,749.460022,52.146927,662.320007,105.419998
12/9/2015,110.435677,751.609985,51.873322,664.789978,104.599998
12/8/2015,112.928642,762.369995,52.637547,677.330017,106.489998
12/7/2015,112.976395,763.25,52.656418,669.830017,105.610001
12/4/2015,113.692772,766.809998,52.750759,672.640015,106.18
12/3/2015,110.0345,752.539978,51.137394,666.25,104.379997
12/2/2015,111.066078,762.380005,52.090317,676.01001,106.07
12/1/2015,112.078529,767.039978,52.099762,679.059998,107.120003
11/30/2015,112.995499,742.599976,51.278912,664.799988,104.239998
11/27/2015,112.527473,750.26001,50.882645,673.26001,105.449997
11/25/2015,112.737602,748.150024,50.656204,675.340027,105.410004
11/24/2015,113.5495,748.280029,51.18457,671.150024,105.739998
11/23/2015,112.470169,755.97998,51.127956,678.98999,106.949997
11/20/2015,113.950661,756.599976,51.127956,668.450012,107.32
11/19/2015,113.453979,738.409973,50.89209,661.27002,106.260002
11/18/2015,112.030785,740,50.807163,663.539978,107.769997
11/17/2015,108.592209,725.299988,49.976898,643.299988,105.129997
11/16/2015,109.060242,728.960022,50.392033,647.809998,104.040001
11/13/2015,107.30275,717,49.520462,642.349976,103.949997
11/12/2015,110.531181,731.22998,49.970299,665.599976,108.019997
11/11/2015,110.903687,735.400024,50.279572,673.25,109.010002
11/10/2015,111.534096,728.320007,50.148357,659.679993,107.910004
11/9/2015,115.163704,724.890015,50.75753,655.48999,106.489998
11/6/2015,115.631737,733.76001,51.46978,659.369995,107.099998
11/5/2015,115.498016,731.25,50.963707,655.650024,108.760002
11/4/2015,116.032906,728.109985,50.982452,640.950012,103.940002
11/3/2015,116.575035,722.159973,50.748161,625.309998,102.580002
11/2/2015,115.253029,721.109985,49.895325,628.349976,103.309998
10/30/2015,113.655197,710.809998,49.333019,625.900024,101.970001
10/29/2015,114.634811,716.919983,50.007782,626.549988,104.879997
10/28/2015,113.436432,712.950012,50.588829,617.099976,104.199997
10/27/2015,108.947304,708.48999,50.317055,611.01001,103.699997
10/26/2015,109.641594,712.780029,50.841877,608.609985,103.769997
10/23/2015,113.255737,702,49.548576,599.030029,102.190002
10/22/2015,109.85083,651.789978,45.01263,563.909973,99.669998
10/21/2015,108.195953,642.609985,44.234779,555.77002,97.110001
10/20/2015,108.205444,650.280029,44.76897,560.880005,97
10/19/2015,106.265236,666.099976,44.628387,573.150024,98.470001
10/16/2015,105.608978,662.200012,44.525299,570.76001,97.540001
10/15/2015,106.38887,661.73999,44.056709,562.440002,95.959999
10/14/2015,104.819572,651.159973,43.74744,544.830017,94.07
10/13/2015,106.322281,652.299988,43.944248,548.900024,94.120003
10/12/2015,106.141563,646.669983,44.047337,550.190002,94.260002
10/9/2015,106.636162,643.609985,44.150429,539.799988,93.239998
10/8/2015,104.144302,639.159973,44.469067,533.159973,92.470001
10/7/2015,105.361679,642.359985,43.859894,541.940002,92.400002
10/6/2015,105.865768,645.440002,43.813042,537.47998,92.800003
10/5/2015,105.361679,641.469971,43.700584,543.679993,94.010002
10/2/2015,104.981232,626.909973,42.707176,532.539978,92.07
10/1/2015,104.220398,611.289978,41.807484,520.719971,90.949997
9/30/2015,104.905174,608.419983,41.479473,511.890015,89.900002
9/29/2015,103.7258,594.969971,40.710983,496.070007,86.669998
9/28/2015,106.940506,594.890015,40.570415,504.059998,89.209999
9/25/2015,109.099472,611.969971,41.179577,524.25,92.769997
9/24/2015,109.375282,625.799988,41.151459,533.75,94.410004
9/23/2015,108.728546,622.359985,41.113972,536.070007,93.970001
9/22/2015,107.853531,622.690002,41.14209,538.400024,92.959999
9/21/2015,109.575012,635.440002,41.338898,548.390015,95.550003
9/18/2015,107.9011,629.25,40.748478,540.26001,94.400002
9/17/2015,108.348106,642.900024,41.470097,538.869995,94.339996
9/16/2015,110.716324,635.97998,41.516956,527.390015,93.449997
9/15/2015,110.59269,635.140015,41.217064,522.369995,92.900002
9/14/2015,109.67012,623.23999,40.336117,521.380005,92.309998
9/11/2015,108.623924,625.77002,40.748478,529.440002,92.050003
9/10/2015,107.064133,621.349976,40.570415,522.23999,91.980003
9/9/2015,104.762497,612.719971,40.364231,516.890015,90.440002
9/8/2015,106.816864,614.659973,41.132717,517.539978,89.529999
9/4/2015,103.925537,600.700012,39.933132,499,88.260002
9/3/2015,104.971733,606.25,40.767216,504.720001,88.150002
9/2/2015,106.84539,614.340027,40.636013,510.549988,89.889999
9/1/2015,102.451363,597.789978,39.19276,496.540009,87.230003
8/31/2015,107.24485,618.25,40.785961,512.890015,89.43
8/28/2015,107.748924,630.380005,41.1702,518.01001,91.010002
8/27/2015,107.397011,637.609985,41.14209,518.369995,89.730003
8/26/2015,104.325012,628.619995,40.026848,500.769989,87.190002
8/25/2015,98.666023,582.059998,37.92757,466.369995,83
8/24/2015,98.076347,589.609985,39.061558,463.369995,82.089996
8/21/2015,100.587219,612.47998,40.364231,494.470001,86.059998
8/20/2015,107.140221,646.830017,42.791523,515.780029,90.559998
8/19/2015,109.384789,660.900024,43.681839,532.919983,95.309998
8/18/2015,110.801933,656.130005,44.300377,535.02002,95.169998
8/17/2015,111.429642,660.869995,44.056713,535.219971,93.93
8/14/2015,110.288322,657.119995,43.758774,531.52002,94.419998
8/13/2015,109.517944,656.450012,43.507397,529.659973,93.43
8/12/2015,109.603546,659.559998,43.516712,525.909973,94.190002
8/11/2015,107.93914,660.780029,43.209465,527.460022,93.620003
8/10/2015,113.864433,633.72998,44.066017,524,94.150002
8/7/2015,109.869843,635.299988,43.516712,522.619995,94.300003
8/6/2015,109.498924,642.679993,43.404984,529.460022,95.120003
8/5/2015,109.261162,643.780029,44.298786,537.01001,96.440002
8/4/2015,108.541588,629.25,44.261536,531.900024,94.059998
8/3/2015,112.139442,631.210022,43.581882,535.030029,94.139999
7/31/2015,114.847298,625.609985,43.479465,536.150024,94.010002
7/30/2015,115.860397,632.590027,43.647057,536.76001,95.209999
7/29/2015,116.447395,631.929993,43.097736,529,96.989998
7/28/2015,116.816643,628,42.213249,526.030029,95.290001
7/27/2015,116.239098,627.26001,42.222557,531.409973,94.169998
7/24/2015,117.877068,623.559998,42.771873,529.419983,96.949997
7/23/2015,118.501961,644.280029,42.930157,482.179993,95.440002
7/22/2015,118.558777,662.099976,42.399464,488.269989,97.040001
7/21/2015,123.794601,662.299988,44.019466,488,98.389999
7/20/2015,125.044388,663.02002,43.684296,488.100006,97.910004
7/17/2015,122.724678,672.929993,43.404984,483.01001,94.970001
7/16/2015,121.673759,579.849976,43.442223,475.480011,90.849998
7/15/2015,120.073647,560.219971,42.60429,461.190002,89.760002
7/14/2015,118.928009,561.099976,42.473949,465.570007,89.68
7/13/2015,118.975372,546.549988,42.399464,455.570007,90.099998
7/10/2015,116.721977,530.130005,41.5336,443.51001,87.949997
7/9/2015,113.682739,520.679993,41.449802,434.390015,85.879997
7/8/2015,116.049744,516.830017,41.189114,429.700012,85.650002
7/7/2015,119.003761,525.02002,41.244972,436.720001,87.220001
7/6/2015,119.297279,522.859985,41.32877,436.040009,87.550003
7/2/2015,119.713867,523.400024,41.338078,437.709991,87.290001
7/1/2015,119.865356,521.840027,41.384632,437.390015,86.910004
6/30/2015,118.757591,520.51001,41.10532,434.089996,85.769997
6/29/2015,117.905479,521.52002,41.31015,429.859985,85.800003
6/26/2015,120.007362,531.690002,42.138767,438.100006,88.010002
6/25/2015,120.717476,535.22998,42.501877,440.100006,87.980003
6/24/2015,121.295044,537.840027,42.492569,440.839996,88.860001
6/23/2015,120.272484,540.47998,42.743946,445.98999,87.879997
6/22/2015,120.821625,538.190002,43.041878,436.290009,84.739998
6/19/2015,119.865356,536.690002,42.920841,434.920013,82.510002
6/18/2015,121.077255,536.72998,43.498089,439.390015,82.910004
6/17/2015,120.528114,529.26001,42.799812,427.809998,81.790001
6/16/2015,120.812149,528.150024,42.66946,427.26001,81.059998
6/15/2015,120.168327,527.200012,42.343605,423.670013,80.709999
6/12/2015,120.405037,532.330017,42.799812,429.920013,81.529999
6/11/2015,121.749489,534.609985,43.237389,432.970001,81.830002
6/10/2015,122.024086,536.690002,43.395676,430.769989,82.160004
6/9/2015,120.641731,526.690002,42.501877,425.480011,80.669998
6/8/2015,121.001518,526.830017,42.576355,423.5,80.669998
6/5/2015,121.806305,533.330017,42.958088,426.950012,82.139999
6/4/2015,122.478546,536.700012,43.16291,430.779999,82.050003
6/3/2015,123.198097,540.309998,43.619122,436.589996,82.440002
6/2/2015,123.046638,539.179993,43.684296,430.98999,80.440002
6/1/2015,123.595764,533.98999,43.972912,430.920013,80.290001
5/29/2015,123.349586,532.109985,43.628426,429.230011,79.190002
5/28/2015,124.769791,539.780029,44.17775,426.570007,80.150002
5/27/2015,125.015953,539.789978,44.326717,431.420013,80.550003
5/26/2015,122.724678,532.320007,43.377048,425.470001,79.330002
5/22/2015,125.489357,540.109985,43.665672,427.630005,80.540001
5/21/2015,124.400558,542.51001,44.149815,431.630005,80.480003
5/20/2015,123.141296,539.27002,44.298786,423.859985,80.550003
5/19/2015,123.150787,537.359985,44.298786,421.709991,80.629997
5/18/2015,123.264397,532.299988,44.410503,425.23999,80.879997
5/15/2015,121.919922,533.849976,44.678761,426,80.419998
5/14/2015,122.09034,538.400024,45.067272,432.279999,81.370003
5/13/2015,119.306732,529.619995,44.058998,426.869995,78.440002
5/12/2015,119.174187,529.039978,43.799988,431.019989,77.459999
5/11/2015,119.600243,535.700012,43.818489,432.850006,78.010002
5/8/2015,120.831108,538.219971,44.169998,433.690002,78.510002
5/7/2015,118.596642,530.700012,43.198719,426.880005,78.43
5/6/2015,117.867599,524.219971,42.810211,419.100006,78.099998
5/5/2015,118.612465,530.799988,44.031242,421.190002,77.559998
5/4/2015,121.346771,540.780029,44.623264,423.040009,78.809998
5/1/2015,121.582474,537.900024,45.011772,422.869995,78.989998
4/30/2015,117.999596,537.340027,44.993267,421.779999,78.769997
4/29/2015,121.290192,549.080017,45.381786,429.369995,80.470001
4/28/2015,123.100502,553.679993,45.474281,429.309998,80.68
4/27/2015,125.071068,555.369995,44.429005,438.559998,81.910004
4/24/2015,122.836502,561.967468,44.280998,445.100006,81.529999
4/23/2015,122.261353,544.006287,40.090637,389.98999,82.410004
4/22/2015,121.271347,536.413086,39.766876,389.799988,84.629997
4/21/2015,119.65905,531.049988,39.443119,391.179993,83.620003
4/20/2015,120.309624,532.44989,39.692875,389.51001,83.089996
4/17/2015,117.622444,521.181885,38.499588,375.559998,80.779999
4/16/2015,118.961311,530.87854,38.999104,386.040009,82.309998
4/15/2015,119.536476,529.617859,39.091599,383.450012,82.709999
4/14/2015,119.083893,527.487183,38.52734,385.109985,83.519997
4/13/2015,119.602478,536.219177,38.629086,382.359985,83.010002
4/10/2015,119.838188,537.054565,38.592091,382.649994,82.040001
4/9/2015,119.329041,537.820374,38.370083,383.540009,82.169998
4/8/2015,118.423904,538.645813,38.314587,381.200012,82.279999
4/7/2015,118.810463,534.080933,38.416325,374.410004,82.32
4/6/2015,120.073914,533.827332,38.434837,377.040009,82.440002
4/2/2015,118.159889,532.59906,37.269302,372.25,81.559998
4/1/2015,117.151024,539.590576,37.667065,370.26001,81.669998
3/31/2015,117.32074,545.000854,37.611565,372.100006,82.220001
3/30/2015,119.14991,549.008789,37.889076,374.589996,83.199997
3/27/2015,116.20816,545.338989,37.898323,370.559998,83.300003
3/26/2015,117.141594,552.131592,38.120331,367.350006,83.010002
3/25/2015,116.330727,555.726807,38.351589,370.959991,82.919998
3/24/2015,119.451622,567.069397,39.683628,374.089996,85.309998
3/23/2015,119.941895,555.751648,39.646622,375.109985,84.43
3/20/2015,118.706749,557.293213,39.665119,378.48999,83.800003
3/19/2015,120.21534,554.936157,39.119354,373.23999,82.75
3/18/2015,121.129906,556.437866,39.313614,375.140015,80.910004
3/17/2015,119.781624,547.825317,38.573593,371.920013,79.360001
3/16/2015,117.811035,551.47522,38.444088,373.350006,78.07
3/13/2015,116.528725,544.324585,38.27758,370.579987,78.050003
3/12/2015,117.3396,552.469727,37.944576,374.23999,78.93
3/11/2015,115.255852,548.163452,38.832588,366.369995,77.57
3/10/2015,117.396172,551.972473,38.878849,369.51001,77.550003
3/9/2015,119.875908,565.736694,39.637371,378.559998,79.440002
3/6/2015,119.36676,564.578125,39.184105,380.089996,80.010002
3/5/2015,119.187622,572.181274,39.87788,387.829987,81.209999
3/4/2015,121.195908,570.231995,39.831627,382.720001,80.900002
3/3/2015,121.969078,570.500488,40.03513,384.609985,79.599998
3/2/2015,121.714493,568.213074,40.590145,385.660004,79.75
2/27/2015,121.120499,555.343933,40.562393,380.160004,78.970001
2/26/2015,122.968491,552.43988,40.75666,384.799988,80.410004
2/25/2015,121.431618,540.893433,40.691898,385.369995,79.559998
2/24/2015,124.6185,533.156006,40.784397,378.589996,78.449997
2/23/2015,125.401093,528.998901,40.839905,380.140015,78.839996
2/20/2015,122.101074,536.000366,40.571648,383.660004,79.900002
2/19/2015,121.111046,539.901306,40.238632,379,79.419998
2/18/2015,121.365623,536.746277,40.266396,373.369995,76.709999
2/17/2015,120.526489,539.86908,40.312641,375.429993,75.599998
2/13/2015,119.819328,546.00531,40.294136,381.829987,75.739998
2/12/2015,119.234741,539.958557,39.577713,377.170013,76.230003
2/11/2015,117.745018,533.036682,38.925591,375.140015,76.510002
2/10/2015,115.048439,534.001343,39.127651,373,75.190002
2/9/2015,112.879837,524.941223,38.907211,370.559998,74.440002
2/6/2015,112.134979,528.093872,38.95314,374.279999,74.470001
2/5/2015,113.087288,524.692566,38.989883,373.890015,75.610001
2/4/2015,112.285835,519.898987,38.429604,364.75,75.629997
2/3/2015,111.431198,526.343506,38.209171,363.549988,75.400002
2/2/2015,111.412415,525.587646,37.915253,364.470001,74.989998
1/30/2015,110.03186,531.594604,37.106987,354.529999,75.910004
1/29/2015,111.665985,507.865204,38.585747,311.779999,78
1/28/2015,108.294418,507.208801,37.832584,303.910004,76.239998
1/27/2015,102.499809,515.791565,39.182766,306.75,75.779999
1/26/2015,106.218864,532.280823,43.178192,309.660004,77.5
1/23/2015,106.106171,536.994873,43.334343,312.390015,77.830002
1/22/2015,105.561447,531.465332,43.288406,310.320007,77.650002
1/21/2015,102.884872,515.204773,42.177036,297.25,76.739998
1/20/2015,102.105339,504.125763,42.608727,289.440002,76.239998
1/16/2015,99.541428,505.299316,42.470963,290.73999,75.18
1/15/2015,100.320961,499.043732,41.772903,286.950012,74.050003
1/14/2015,103.119652,498.128784,42.213776,293.269989,76.279999
1/13/2015,103.514084,493.464447,42.581181,294.73999,76.449997
1/12/2015,102.603104,489.854309,42.801613,291.410004,76.720001
1/9/2015,105.19519,493.454498,43.343529,296.929993,77.739998
1/8/2015,105.082497,499.928864,43.710922,300.459991,78.18
1/7/2015,101.194359,498.357513,42.461777,298.420013,76.150002
1/6/2015,99.795021,499.212799,41.92905,295.290009,76.150002
1/5/2015,99.785629,511.057617,42.553627,302.190002,77.190002
1/2/2015,102.67823,521.937744,42.948578,308.519989,78.449997
12/31/2014,103.664352,523.521423,42.663837,310.350006,78.019997
12/30/2014,105.674149,527.519409,43.187382,310.299988,79.220001
12/29/2014,106.979584,527.429932,43.582333,312.040009,80.019997
12/26/2014,107.054726,531.10968,43.977283,309.089996,80.779999
12/24/2014,105.19519,525.878418,44.216091,303.029999,80.769997
12/23/2014,105.69294,527.688477,44.500824,306.290009,80.610001
12/22/2014,106.068596,521.999756,44.069134,306.540009,81.449997
12/19/2014,104.979164,513.526367,43.775223,299.899994,79.879997
12/18/2014,105.796242,508.305054,43.646629,297.730011,78.400002
12/17/2014,102.753387,502.129028,42.011719,298.880005,76.110001
